Sexo_p0082,Mismo_jefedehogar_p1011,Etnia_p103,Sisben_p104,Tiempo(meses)_viviendaactual_p105,Electricidad_p201a,Medidor_electricidad_p202a,Electricidad_cocina_p204a,Gas_Natural_p201b,Gas_pipeta_p201c,Acueducto_p201d,Red_aguapotablep_p202d,Agua_acueducto_alimentos_p204d,Alcantarillado_p201e,Alcantarillado_remunicipal_p202e,Servsanitario_redmunicipal_p204e,Basuras_pp201f,Basuras_recoleecmunicipal_p202f,recoleecmunicipal_unicomedio_p204f,Material_vivienda_p206,Cuartos_piezas_p207,Forma_tenencia_p208,#hogares_x_vivienda_p2092,Edad_promedio_xhogar,Personas_xhogar,Ing _Total_xhogar ,Prome_Montoempleo_xhogar_p308ma,Prome_Montoindepen_xhogar_p308mb,Prome_Montonegocio_xhogar_p308mc,Prome_Montoayudas_xhogar_p308md,Prome_Montocasional_xhogar_p308mf,Prome_Montopension_xhogarp308me,%personas_noing_xhogar,%personas_actprincipal_trabajar,%personas_actprincipal_buscartrabajo,%personas_actprincipal_estudiar,%personas_actprincipal_oficioshogar,%personas_actprincipal_Otrasactivi,%personas_actsecundaria_trabajar,%personas_actsecundaria_buscartrabajo,%personas_actsecundaria_estudiar,%personas_actsecundaria_oficioshogar,%personas_actsecundaria_Otrasactivi,%personas_segsocial,Prome_a�oseducacion_xhogar,Meses_en_el_trabajo*_p4032,Situaciones_trabajo_p406,Preocu_alimen_x_dinero_p413,Sinalimen_x_dinero_p414,Curso_form_trab_p416,Curso_obte_mant_trabajo_p417,trabajo_propio_p418,Maltrato intrafamiliar en la zona
2.00,2.00,4.00,1.00,48.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,30.00,3.00,1350000.00,0.00,450000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.67,0.00,11.00,12.00,2.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,2.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,25.00,6.00,850000.00,0.00,425000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.17,0.50,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,15.00,4.00,410000.00,0.00,320000.00,0.00,90000.00,0.00,0.00,0.50,0.25,0.00,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.75,0.00,8.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,73.00,2.00,700000.00,0.00,0.00,0.00,350000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,26.00,7.00,1178000.00,464000.00,0.00,0.00,250000.00,0.00,0.00,0.57,0.29,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.57,0.14,6.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,2.00,25.00,5.00,800000.00,0.00,400000.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.60,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,2.00,1.00,29.00,2.00,360000.00,0.00,360000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,6.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,7.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,48.00,4.00,300000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.25,0.00,0.50,0.00,0.00,0.00,0.00,0.25,0.75,0.00,8.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,22.00,3.00,650000.00,0.00,650000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.00,6.00,228.00,4.00,2.00,2.00,2.00,0.00,1.00,1.00
2.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,2.00,38.00,6.00,1425000.00,0.00,637500.00,0.00,150000.00,0.00,0.00,0.50,0.33,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.17,0.67,0.33,7.00,8.00,1.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,38.00,4.00,1500000.00,600000.00,450000.00,0.00,0.00,0.00,0.00,0.25,0.75,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,240.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,28.00,5.00,400000.00,160000.00,70000.00,0.00,170000.00,0.00,0.00,0.40,0.40,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.20,5.00,324.00,2.00,1.00,1.00,1.00,1.00,2.00,1.00
2.00,2.00,4.00,1.00,4.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,18.00,4.00,340000.00,0.00,200000.00,0.00,140000.00,0.00,0.00,0.50,0.25,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.00,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,4.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,27.00,2.00,1500000.00,750000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,3.00,4.00,2.00,2.00,2.00,0.00,2.00,1.00
1.00,2.00,2.00,1.00,72.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,3.00,2.00,28.00,6.00,440000.00,400000.00,0.00,0.00,40000.00,0.00,0.00,0.67,0.17,0.17,0.17,0.17,0.00,0.00,0.00,0.00,0.00,0.67,0.00,3.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,2.00,28.00,5.00,1460000.00,700000.00,700000.00,0.00,60000.00,0.00,0.00,0.40,0.40,0.00,0.20,0.40,0.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,1.00,4.00,1.00,121.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,1.00,27.00,1.00,200000.00,0.00,200000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,11.00,180.00,3.00,1.00,1.00,2.00,0.00,1.00,0.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,50.00,4.00,300000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.75,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,5.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,29.00,2.00,900000.00,900000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.50,12.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,7.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,52.00,4.00,620000.00,620000.00,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.25,0.00,0.50,0.00,0.00,0.00,0.00,0.25,0.75,0.25,6.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
1.00,1.00,7.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,29.00,5.00,720000.00,0.00,600000.00,0.00,120000.00,0.00,0.00,0.60,0.40,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.80,0.00,10.00,180.00,3.00,1.00,1.00,2.00,0.00,2.00,0.00
2.00,1.00,4.00,1.00,96.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,32.00,2.00,736000.00,616000.00,0.00,0.00,120000.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,12.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
1.00,1.00,1.00,1.00,48.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,1.00,21.00,4.00,650000.00,0.00,650000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.75,0.00,9.00,84.00,3.00,2.00,2.00,2.00,0.00,1.00,0.00
1.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,58.00,3.00,1900000.00,800000.00,0.00,0.00,0.00,1100000.00,0.00,0.33,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,1.00,0.67,6.00,24.00,2.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,84.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,1.00,25.00,3.00,1000000.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.67,0.33,6.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,1.00,3.00,26.00,7.00,1400000.00,650000.00,0.00,0.00,100000.00,0.00,0.00,0.57,0.29,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.71,0.00,7.00,0.00,0.00,1.00,1.00,2.00,0.00,1.00,1.00
2.00,2.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,64.00,2.00,1500000.00,0.00,0.00,0.00,0.00,1500000.00,0.00,0.50,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,7.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,32.00,3.00,300000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,47.00,4.00,1200000.00,600000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.25,0.75,0.00,7.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,22.00,6.00,800000.00,0.00,400000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,121.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,21.00,5.00,675000.00,0.00,300000.00,0.00,187500.00,0.00,0.00,0.40,0.20,0.00,0.40,0.20,0.00,0.00,0.00,0.00,0.80,0.00,0.00,6.00,216.00,4.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,31.00,4.00,750000.00,600000.00,0.00,0.00,150000.00,0.00,0.00,0.50,0.25,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.25,0.50,0.00,7.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,3.00,1.00,35.00,5.00,1240000.00,0.00,620000.00,0.00,0.00,0.00,0.00,0.60,0.40,0.40,0.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
1.00,1.00,2.00,1.00,60.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,39.00,7.00,1350000.00,600000.00,600000.00,0.00,150000.00,0.00,0.00,0.57,0.29,0.14,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.71,0.14,8.00,240.00,2.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,37.00,2.00,616000.00,0.00,0.00,0.00,0.00,616000.00,0.00,0.50,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,4.00,3.00,1.00,22.00,4.00,600000.00,600000.00,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.25,0.25,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,2.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,33.00,3.00,350000.00,150000.00,200000.00,0.00,0.00,0.00,0.00,0.33,0.67,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,8.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,4.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,1.00,42.00,3.00,700000.00,0.00,700000.00,0.00,0.00,0.00,0.00,0.67,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.00,2.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,2.00,37.00,8.00,690000.00,0.00,220000.00,0.00,30000.00,0.00,0.00,0.50,0.38,0.00,0.25,0.13,0.00,0.00,0.00,0.13,0.13,0.50,0.13,6.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,44.00,4.00,1150000.00,0.00,575000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,2.00,25.00,5.00,800000.00,600000.00,200000.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.40,0.20,0.20,8.00,420.00,4.00,1.00,2.00,2.00,0.00,1.00,1.00
2.00,1.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,5.00,2.00,34.00,4.00,690000.00,690000.00,0.00,0.00,0.00,0.00,0.00,0.75,0.25,0.50,0.25,0.00,0.00,0.00,0.50,0.00,0.25,0.25,0.25,14.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,0.00
1.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,24.00,2.00,100000.00,0.00,100000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,5.00,360.00,2.00,1.00,1.00,2.00,0.00,2.00,1.00
1.00,2.00,7.00,1.00,121.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,3.00,2.00,1.00,17.00,4.00,300000.00,0.00,300000.00,0.00,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.50,0.00,2.00,12.00,4.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,3.00,24.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,1.00,42.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.50,0.50,0.00,8.00,0.00,0.00,2.00,2.00,1.00,2.00,2.00,1.00
2.00,2.00,4.00,1.00,24.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,1.00,16.00,6.00,850000.00,0.00,425000.00,0.00,0.00,0.00,0.00,0.67,0.33,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.50,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,6.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,34.00,2.00,200000.00,0.00,200000.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,12.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,1.00,1.00,84.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,26.00,5.00,900000.00,300000.00,0.00,0.00,0.00,0.00,0.00,0.40,0.60,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.40,0.40,0.40,6.00,120.00,2.00,1.00,2.00,1.00,2.00,2.00,1.00
1.00,1.00,7.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,44.00,6.00,400000.00,0.00,0.00,0.00,0.00,400000.00,0.00,0.83,0.00,0.17,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.67,0.00,4.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,5.00,1.00,1.00,24.00,10.00,1882000.00,422000.00,616000.00,0.00,0.00,0.00,0.00,0.60,0.40,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.10,0.50,0.10,6.00,0.00,0.00,1.00,1.00,1.00,2.00,2.00,0.00
2.00,2.00,2.00,2.00,20.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,13.00,5.00,1300000.00,0.00,650000.00,0.00,0.00,0.00,0.00,0.60,0.40,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.00,5.00,6.00,3.00,1.00,1.00,2.00,0.00,1.00,1.00
2.00,1.00,4.00,1.00,108.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,22.00,2.00,420000.00,0.00,0.00,0.00,420000.00,0.00,0.00,0.50,0.00,0.50,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,10.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,84.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,1.00,30.00,1.00,600000.00,0.00,0.00,0.00,600000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,11.00,0.00,0.00,1.00,2.00,1.00,2.00,2.00,1.00
1.00,1.00,7.00,1.00,121.00,1.00,2.00,2.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,2.00,1.00,30.00,4.00,980000.00,320000.00,600000.00,0.00,30000.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,6.00,324.00,1.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,72.00,1.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,4.00,2.00,1.00,1.00,37.00,2.00,430000.00,0.00,400000.00,0.00,30000.00,0.00,0.00,0.50,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.00,10.00,0.00,0.00,1.00,1.00,1.00,2.00,1.00,1.00
2.00,1.00,7.00,1.00,121.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,4.00,2.00,1.00,1.00,36.00,2.00,530000.00,400000.00,130000.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.50,5.00,24.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,4.00,1.00,122.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,3.00,1.00,37.00,3.00,920000.00,0.00,400000.00,0.00,120000.00,0.00,0.00,0.00,0.67,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.33,0.67,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,5.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,1.00,1.00,75.00,1.00,50000.00,0.00,0.00,0.00,50000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,5.00,0.00,0.00,1.00,1.00,2.00,0.00,2.00,1.00
2.00,1.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,4.00,2.00,1.00,62.00,5.00,1400000.00,600000.00,0.00,0.00,0.00,800000.00,0.00,0.60,0.20,0.00,0.00,0.80,0.00,0.00,0.00,0.00,0.00,1.00,0.40,7.00,0.00,0.00,2.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,2.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,5.00,1.00,33.00,2.00,1200000.00,1200000.00,0.00,0.00,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,1.00,0.50,14.00,0.00,0.00,1.00,2.00,2.00,0.00,2.00,1.00
2.00,2.00,4.00,1.00,121.00,1.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,54.00,3.00,950000.00,0.00,475000.00,0.00,0.00,0.00,0.00,0.33,0.33,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.33,0.67,0.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,1.00,0.00
